Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (waitForElementPresent(logo, 30))",,,,2022-07-19 13:53:00,2022-07-19 13:53:00,0.002s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-07-19 13:53:49,2022-07-19 13:53:49,0.145s,FAILED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-07-19 13:53:49,2022-07-19 13:53:49,0.002s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-07-19 13:53:50,2022-07-19 13:53:50,0.229s,FAILED
"if (waitForElementPresent(back, 30))",,,,2022-07-19 13:53:50,2022-07-19 13:53:50,0.001s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-07-19 13:53:51,2022-07-19 13:53:51,0.264s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:53:51,2022-07-19 13:53:51,0.002s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-07-19 13:53:52,2022-07-19 13:53:52,0.210s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:53:52,2022-07-19 13:53:52,0.002s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-07-19 13:54:58,2022-07-19 13:54:58,0.244s,FAILED
"if (waitForElementPresent(back, 30))",,,,2022-07-19 13:54:58,2022-07-19 13:54:58,0.002s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-07-19 13:54:59,2022-07-19 13:54:59,0.119s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:54:59,2022-07-19 13:54:59,0.002s,PASSED
,,,,,,,
Test Cases/testing/Ethnicity,,,,2022-07-19 13:55:01,2022-07-19 13:55:01,0.416s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:55:01,2022-07-19 13:55:01,0.002s,PASSED
,,,,,,,
Test Cases/testing/Religion,,,,2022-07-19 13:55:03,2022-07-19 13:55:03,0.404s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:55:03,2022-07-19 13:55:03,0.001s,PASSED
,,,,,,,
Test Cases/testing/Relationship,,,,2022-07-19 13:57:06,2022-07-19 13:57:06,0.275s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:57:06,2022-07-19 13:57:06,0.002s,PASSED
,,,,,,,
Test Cases/testing/Family Plan,,,,2022-07-19 13:57:08,2022-07-19 13:57:08,0.336s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:57:08,2022-07-19 13:57:08,0.002s,PASSED
,,,,,,,
Test Cases/testing/Education,,,,2022-07-19 13:57:09,2022-07-19 13:57:09,0.264s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:57:09,2022-07-19 13:57:09,0.002s,PASSED
,,,,,,,
Test Cases/testing/Vices,,,,2022-07-19 13:57:11,2022-07-19 13:57:11,0.420s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:57:11,2022-07-19 13:57:11,0.002s,PASSED
,,,,,,,
Test Cases/testing/Politices,,,,2022-07-19 13:57:12,2022-07-19 13:57:13,0.377s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-19 13:57:13,2022-07-19 13:57:13,0.003s,PASSED
,,,,,,,
Test Cases/testing/Gallery,,,,2022-07-19 13:57:15,2022-07-19 13:57:15,0.480s,FAILED
"if (waitForElementPresent(Gallery_Icon, 30))",,,,2022-07-19 13:57:15,2022-07-19 13:57:15,0.002s,PASSED
